Register_0x64,Register_0x65,Register_0x66,Register_0x67,Register_0x68,Register_0x69,Register_0x70,Register_0x71
10375,3783,1152,1880,10381,3792,20750,7567
10375,3783,1152,1880,10381,3792,20750,7567
10375,3783,1135,1002,10328,3748,20592,7474
10296,3737,1135,1002,10328,3748,20592,7474
10296,3737,1135,1002,10328,3748,20592,7474
10296,3737,1135,1002,10328,3781,20831,7634
10415,3817,1261,371,10396,3781,20831,7634
10415,3817,1261,371,10396,3781,20831,7634
10415,3817,1261,371,10396,3781,20632,7448
10316,3724,1102,1724,10298,3704,20632,7448
10316,3724,1102,1724,10298,3704,20632,7448
10316,3724,1102,1724,10298,3704,20632,7448
10195,3640,788,428,10298,3720,20391,7280
10195,3640,788,428,10298,3720,20391,7280
10195,3640,788,428,10298,3720,20391,7280
10195,3741,1273,3611,10249,3678,20620,7483
10310,3741,1273,3611,10249,3678,20620,7483
10310,3741,1273,3611,10249,3678,20620,7483
10310,3741,1273,3825,10124,3617,20518,7494
10259,3747,1333,3825,10124,3617,20518,7494
10259,3747,1333,3825,10124,3617,20518,7494
10259,3747,1333,3825,10124,3617,20195,7249
10097,3624,1030,781,10121,3627,20195,7249
10097,3624,1030,781,10121,3627,20195,7249
10097,3624,1030,781,10121,3627,20195,7072
9949,3536,1037,2618,10048,3614,19898,7072
9949,3536,1037,2618,10048,3614,19898,7072
9949,3536,1037,2618,10048,3614,19898,7072
9982,3612,1157,1335,10045,3665,19965,7224
9982,3612,1157,1335,10045,3665,19965,7224
9982,3612,1157,1335,10045,3665,19965,7224
9982,3612,1138,3148,9869,3553,19741,7097
9870,3548,1138,3148,9869,3553,19741,7097
9870,3548,1138,3148,9869,3553,19741,7097
9870,3548,1138,3148,9869,3490,19909,7254
9954,3627,1376,3792,9804,3490,19909,7254
9954,3627,1376,3792,9804,3490,19909,7254
9954,3627,1376,3792,9804,3490,19883,7249
9941,3624,1352,2742,9838,3531,19883,7249
9941,3624,1352,2742,9838,3531,19883,7249
9941,3624,1352,2742,9838,3531,19883,7249
9816,3529,1076,1863,9864,3554,19632,7058
9816,3529,1076,1863,9864,3554,19632,7058
9816,3529,1076,1863,9864,3554,19632,7058
9816,3517,857,315,9779,3454,19691,7034
9845,3517,857,315,9779,3454,19691,7034
9845,3517,857,315,9779,3454,19691,7034
9845,3517,857,2562,9990,3643,19841,7209
9920,3604,1279,2562,9990,3643,19841,7209
9920,3604,1279,2562,9990,3643,19841,7209
9920,3604,1279,2562,9990,3643,19822,7064
9911,3532,754,175,10037,3636,19822,7064
9911,3532,754,175,10037,3636,19822,7064
9911,3532,754,175,10037,3636,19822,7256
10029,3628,1297,3673,10091,3667,20059,7256
10029,3628,1297,3673,10091,3667,20059,7256
10029,3628,1297,3673,10091,3667,20059,7256
10033,3611,1182,1024,10085,3641,20067,7223
10033,3611,1182,1024,10085,3641,20067,7223
10033,3611,1182,1024,10085,3641,20067,7223
10033,3611,1071,1389,10080,3609,20019,7125
10009,3562,1071,1389,10080,3609,20019,7125
10009,3562,1071,1389,10080,3609,20019,7125
10009,3562,1071,1389,10080,3626,20529,7586
10264,3793,1659,8085,10088,3626,20529,7586
10264,3793,1659,8085,10088,3626,20529,7586
10264,3793,1659,8085,10088,3626,20340,7339
10170,3669,1287,3143,10138,3639,20340,7339
10170,3669,1287,3143,10138,3639,20340,7339
10170,3669,1287,3143,10138,3639,20340,7339
10100,3621,995,119,10171,3674,20201,7243
10100,3621,995,119,10171,3674,20201,7243
10100,3621,995,119,10171,3674,20201,7243
10100,3693,1130,272,10104,3602,20404,7387
10202,3693,1130,272,10104,3602,20404,7387
10202,3693,1130,272,10104,3602,20404,7387
10202,3693,1130,3963,10234,3730,20504,7518
10252,3759,1417,3963,10234,3730,20504,7518
10252,3759,1417,3963,10234,3730,20504,7518
10252,3759,1417,3963,10234,3730,20292,7266
10146,3633,1018,706,10167,3648,20292,7266
10146,3633,1018,706,10167,3648,20292,7266
10146,3633,1018,706,10167,3648,20292,7282
10145,3641,1089,2587,10247,3720,20291,7282
10145,3641,1089,2587,10247,3720,20291,7282
10145,3641,1089,2587,10247,3720,20291,7282
10126,3630,1007,1175,10239,3725,20253,7260
10126,3630,1007,1175,10239,3725,20253,7260
10126,3630,1007,1175,10239,3725,20253,7260
10126,3630,1290,1467,10192,3670,20498,7448
10249,3724,1290,1467,10192,3670,20498,7448
10249,3724,1290,1467,10192,3670,20498,7448
10249,3724,1290,1467,10192,3721,20229,7249
10114,3624,1248,2470,10238,3721,20229,7249
10114,3624,1248,2470,10238,3721,20229,7249
10114,3624,1248,2470,10238,3721,20385,7304
10192,3652,1033,425,10267,3726,20385,7304
10192,3652,1033,425,10267,3726,20385,7304
10192,3652,1033,425,10267,3726,20385,7304
10223,3698,1135,1985,10277,3733,20447,7396
10223,3698,1135,1985,10277,3733,20447,7396
10223,3698,1135,1985,10277,3733,20447,7396
10223,3673,1044,1303,10168,3619,20381,7347
10190,3673,1044,1303,10168,3619,20381,7347
10190,3673,1044,1303,10168,3619,20381,7347
10190,3673,1044,3201,10309,3764,20566,7485
10283,3742,1345,3201,10309,3764,20566,7485
10283,3742,1345,3201,10309,3764,20566,7485
10283,3742,1345,3201,10309,3764,20592,7518
10296,3759,1393,3969,10121,3599,20592,7518
10296,3759,1393,3969,10121,3599,20592,7518
10296,3759,1393,3969,10121,3599,20592,7473
10286,3736,1229,3690,10325,3768,20572,7473
10286,3736,1229,3690,10325,3768,20572,7473
10286,3736,1229,3690,10325,3768,20572,7473
10218,3685,1203,3796,10133,3603,20437,7371
10218,3685,1203,3796,10133,3603,20437,7371
10218,3685,1203,3796,10133,3603,20437,7371
10218,3685,946,1874,10291,3729,20427,7341
10213,3670,946,1874,10291,3729,20427,7341
10213,3670,946,1874,10291,3729,20427,7341
10213,3670,946,1874,10291,3780,20384,7332
10192,3666,996,919,10330,3780,20384,7332
10192,3666,996,919,10330,3780,20384,7332
10192,3666,996,919,10330,3780,20787,7629
10393,3814,1493,4566,10341,3772,20787,7629
10393,3814,1493,4566,10341,3772,20787,7629
10393,3814,1493,4566,10341,3772,20787,7629
10286,3723,1086,2101,10319,3736,20573,7447
10286,3723,1086,2101,10319,3736,20573,7447
10286,3723,1086,2101,10319,3736,20573,7447
10286,3708,1151,1047,10247,3687,20522,7416
10261,3708,1151,1047,10247,3687,20522,7416
10261,3708,1151,1047,10247,3687,20522,7416
10261,3708,1151,1645,10233,3662,20724,7594
10362,3797,1326,1645,10233,3662,20724,7594
10362,3797,1326,1645,10233,3662,20724,7594
10362,3797,1326,1645,10233,3662,20526,7443
10263,3721,1115,1399,10309,3755,20526,7443
10263,3721,1115,1399,10309,3755,20526,7443
10263,3721,1115,1399,10309,3755,20526,7377
10232,3688,1053,1253,10305,3756,20465,7377
10232,3688,1053,1253,10305,3756,20465,7377
10232,3688,1053,1253,10305,3756,20465,7377
10232,3691,1257,2980,10260,3780,20327,7383
10163,3691,1257,2980,10260,3780,20327,7383
10163,3691,1257,2980,10260,3780,20327,7383
10163,3691,1021,1174,10038,3618,20012,7187
10006,3593,1021,1174,10038,3618,20012,7187
10006,3593,1021,1174,10038,3618,20012,7187
10006,3593,1021,1174,10038,3611,19953,7242
9976,3621,1247,3628,9972,3611,19953,7242
9976,3621,1247,3628,9972,3611,19953,7242
9976,3621,1247,3628,9972,3611,19665,7079
9832,3539,1036,69,9787,3491,19665,7079
9832,3539,1036,69,9787,3491,19665,7079
9832,3539,1036,69,9787,3491,19665,7079
9885,3580,1248,2218,9590,3299,19771,7160
9885,3580,1248,2218,9590,3299,19771,7160
9885,3580,1248,2218,9590,3299,19771,7160
9885,3554,1125,1841,9781,3517,19598,7109
9799,3554,1125,1841,9781,3517,19598,7109
9799,3554,1125,1841,9781,3517,19598,7109
9799,3554,1125,5835,9851,3572,19739,7195
9869,3597,1377,5835,9851,3572,19739,7195
9869,3597,1377,5835,9851,3572,19739,7195
9869,3597,1377,5835,9851,3572,19528,7045
9764,3522,1115,504,9836,3580,19528,7045
9764,3522,1115,504,9836,3580,19528,7045
9764,3522,1115,504,9836,3580,19528,7454
10033,3727,1706,4744,9777,3498,20066,7454
10033,3727,1706,4744,9777,3498,20066,7454
10033,3727,1706,4744,9777,3498,20066,7454
10033,3589,1105,1264,9934,3618,19788,7178
9894,3589,1105,1264,9934,3618,19788,7178
9894,3589,1105,1264,9934,3618,19788,7178
9894,3589,994,965,9947,3629,19685,7095
9842,3547,994,965,9947,3629,19685,7095
9842,3547,994,965,9947,3629,19685,7095
9842,3547,994,965,9947,3557,19645,6951
9822,3475,748,1506,9910,3557,19645,6951
9822,3475,748,1506,9910,3557,19645,6951
9822,3475,748,1506,9910,3557,19938,7231
9969,3615,1320,4785,9957,3591,19938,7231
9969,3615,1320,4785,9957,3591,19938,7231
9969,3615,1320,4785,9957,3591,19938,7231
10056,3649,1118,2458,10036,3620,20112,7299
10056,3649,1118,2458,10036,3620,20112,7299
10056,3649,1118,2458,10036,3620,20112,7299
10056,3764,1560,4408,10082,3646,20401,7529
10200,3764,1560,4408,10082,3646,20401,7529
10200,3764,1560,4408,10082,3646,20401,7529
10200,3764,1560,1591,10098,3662,20162,7311
10081,3655,1150,1591,10098,3662,20162,7311
10081,3655,1150,1591,10098,3662,20162,7311
10081,3655,1150,1591,10098,3662,20300,7422
10150,3711,1446,3031,10023,3587,20300,7422
10150,3711,1446,3031,10023,3587,20300,7422
10150,3711,1446,3031,10023,3587,20300,7141
10007,3570,940,1643,10063,3612,20014,7141
10007,3570,940,1643,10063,3612,20014,7141
10007,3570,940,1643,10063,3612,20014,7141
10007,3705,1231,1257,10150,3667,20336,7411
10168,3705,1231,1257,10150,3667,20336,7411
10168,3705,1231,1257,10150,3667,20336,7411
10168,3705,1102,1440,10139,3674,20118,7229
10059,3614,1102,1440,10139,3674,20118,7229
10059,3614,1102,1440,10139,3674,20118,7229
10059,3614,1102,1440,10139,3803,20220,7294
10110,3647,990,1573,10287,3803,20220,7294
10110,3647,990,1573,10287,3803,20220,7294
10110,3647,990,1573,10287,3803,20102,7225
10051,3612,1023,1288,10230,3757,20102,7225
10051,3612,1023,1288,10230,3757,20102,7225
10051,3612,1023,1288,10230,3757,20102,7225
10141,3644,1087,1747,10174,3680,20283,7289
10141,3644,1087,1747,10174,3680,20283,7289
10141,3644,1087,1747,10174,3680,20283,7289
10141,3633,1135,688,10072,3586,20240,7266
10120,3633,1135,688,10072,3586,20240,7266
10120,3633,1135,688,10072,3586,20240,7266
10120,3633,1135,23,10153,3675,20096,7168
10048,3584,852,23,10153,3675,20096,7168
10048,3584,852,23,10153,3675,20096,7168
10048,3584,852,23,10153,3675,20535,7532
10267,3766,1317,3029,10243,3730,20535,7532
10267,3766,1317,3029,10243,3730,20535,7532
10267,3766,1317,3029,10243,3730,20535,7377
10181,3688,1203,1927,10172,3667,20362,7377
10181,3688,1203,1927,10172,3667,20362,7377
10181,3688,1203,1927,10172,3667,20362,7377
10285,3754,1483,5800,10335,3794,20570,7508
10285,3754,1483,5800,10335,3794,20570,7508
10285,3754,1483,5800,10335,3794,20570,7508
10285,3754,1126,2164,10288,3747,20433,7384
10216,3692,1126,2164,10288,3747,20433,7384
10216,3692,1126,2164,10288,3747,20433,7384
10216,3692,1126,2164,10288,3705,20633,7568
10316,3784,1425,2935,10231,3705,20633,7568
10316,3784,1425,2935,10231,3705,20633,7568
10316,3784,1425,2935,10231,3705,20808,7744
10404,3872,1667,5357,10293,3759,20808,7744
10404,3872,1667,5357,10293,3759,20808,7744
10404,3872,1667,5357,10293,3759,20808,7744
10184,3652,1005,657,10306,3758,20368,7304
10184,3652,1005,657,10306,3758,20368,7304
10184,3652,1005,657,10306,3758,20368,7304
10184,3740,1186,1825,10345,3776,20597,7481
10298,3740,1186,1825,10345,3776,20597,7481
10298,3740,1186,1825,10345,3776,20597,7481
10298,3740,1186,1994,10058,3520,20554,7475
10277,3737,1218,1994,10058,3520,20554,7475
10277,3737,1218,1994,10058,3520,20554,7475
10277,3737,1218,1994,10058,3520,20798,7672
10399,3836,1432,4610,10347,3772,20798,7672
10399,3836,1432,4610,10347,3772,20798,7672
10399,3836,1432,4610,10347,3772,20798,7103
10069,3551,791,1439,10219,3672,20138,7103
10069,3551,791,1439,10219,3672,20138,7103
10069,3551,791,1439,10219,3672,20138,7103
10069,3766,1142,1171,10212,3639,20668,7532
10334,3766,1142,1171,10212,3639,20668,7532
10334,3766,1142,1171,10212,3639,20668,7532
10334,3766,1239,2487,10279,3744,20552,7494
10276,3747,1239,2487,10279,3744,20552,7494
10276,3747,1239,2487,10279,3744,20552,7494
10276,3747,1239,2487,10279,3650,20449,7542
10224,3771,1536,3847,10107,3650,20449,7542
10224,3771,1536,3847,10107,3650,20449,7542
10224,3771,1536,3847,10107,3650,20255,7414
10127,3707,1382,1836,10034,3612,20255,7414
10127,3707,1382,1836,10034,3612,20255,7414
10127,3707,1382,1836,10034,3612,20255,7414
9836,3508,994,1586,9918,3573,19673,7017
9836,3508,994,1586,9918,3573,19673,7017
9836,3508,994,1586,9918,3573,19673,7017
9836,3508,1122,3156,9824,3518,19712,7103
9856,3551,1122,3156,9824,3518,19712,7103
9856,3551,1122,3156,9824,3518,19712,7103
9856,3551,1122,1053,9825,3550,19041,6550
9520,3275,559,1053,9825,3550,19041,6550
9520,3275,559,1053,9825,3550,19041,6550
9520,3275,559,1053,9825,3550,19540,7065
9770,3532,1066,2489,9727,3492,19540,7065
9770,3532,1066,2489,9727,3492,19540,7065
9770,3532,1066,2489,9727,3492,19540,7104
9792,3552,1251,1805,9694,3454,19585,7104
9792,3552,1251,1805,9694,3454,19585,7104
9792,3552,1251,1805,9694,3454,19585,7104
9792,3531,1046,81,9787,3541,19570,7063
9785,3531,1046,81,9787,3541,19570,7063
9785,3531,1046,81,9787,3541,19570,7063
9785,3531,1046,3105,9841,3553,19448,6898
9724,3449,854,3105,9841,3553,19448,6898
9724,3449,854,3105,9841,3553,19448,6898
9724,3449,854,3105,9841,3531,19603,7063
9801,3531,1049,3357,9821,3531,19603,7063
9801,3531,1049,3357,9821,3531,19603,7063
9801,3531,1049,3357,9821,3531,19752,7109
9876,3554,981,1741,9924,3588,19752,7109
9876,3554,981,1741,9924,3588,19752,7109
9876,3554,981,1741,9924,3588,19752,7109
9957,3636,1232,3844,10056,3701,19915,7272
9957,3636,1232,3844,10056,3701,19915,7272
9957,3636,1232,3844,10056,3701,19915,7272
9957,3636,1100,1743,10100,3704,20038,7263
10019,3631,1100,1743,10100,3704,20038,7263
10019,3631,1100,1743,10100,3704,20038,7263
10019,3631,1100,3525,9925,3512,19888,7100
9944,3550,1166,3525,9925,3512,19888,7100
9944,3550,1166,3525,9925,3512,19888,7100
9944,3550,1166,3525,9925,3512,20142,7332
10071,3666,1208,1160,10004,3585,20142,7332
10071,3666,1208,1160,10004,3585,20142,7332
10071,3666,1208,1160,10004,3585,20142,7240
10052,3620,1064,3158,10195,3737,20104,7240
10052,3620,1064,3158,10195,3737,20104,7240
10052,3620,1064,3158,10195,3737,20104,7240
10052,3582,918,847,10209,3763,19983,7164
9991,3582,918,847,10209,3763,19983,7164
9991,3582,918,847,10209,3763,19983,7164
9991,3582,1003,2973,10078,3610,20137,7225
10068,3612,1003,2973,10078,3610,20137,7225
10068,3612,1003,2973,10078,3610,20137,7225
10068,3612,1003,2973,10078,3670,20238,7325
10119,3662,1187,3318,10125,3670,20238,7325
10119,3662,1187,3318,10125,3670,20238,7325
10119,3662,1187,3318,10125,3670,20260,7330
10130,3665,1068,985,10141,3676,20260,7330
10130,3665,1068,985,10141,3676,20260,7330
10130,3665,1068,985,10141,3676,20260,7330
10086,3628,1120,237,10043,3572,20172,7256
10086,3628,1120,237,10043,3572,20172,7256
10086,3628,1120,237,10043,3572,20172,7256
10086,3628,929,0,10104,3625,20173,7243
10086,3621,929,0,10104,3625,20173,7243
10086,3621,929,0,10104,3625,20173,7243
10086,3621,929,711,10175,3676,20266,7287
10133,3643,924,711,10175,3676,20266,7287
10133,3643,924,711,10175,3676,20266,7287
10133,3643,924,711,10175,3676,20152,7225
10076,3612,956,1197,10190,3703,20152,7225
10076,3612,956,1197,10190,3703,20152,7225
10076,3612,956,1197,10190,3703,20152,7479
10232,3739,1350,3754,10249,3730,20465,7479
10232,3739,1350,3754,10249,3730,20465,7479
10232,3739,1350,3754,10249,3730,20465,7479
10232,3675,1111,1107,10171,3689,20297,7351
10148,3675,1111,1107,10171,3689,20297,7351
10148,3675,1111,1107,10171,3689,20297,7351
10148,3675,1111,1489,10095,3592,20505,7479
10252,3739,1198,1489,10095,3592,20505,7479
10252,3739,1198,1489,10095,3592,20505,7479
10252,3739,1198,1489,10095,3655,20417,7389
10208,3694,1239,2878,10172,3655,20417,7389
10208,3694,1239,2878,10172,3655,20417,7389
10208,3694,1239,2878,10172,3655,20355,7361
10177,3680,1070,1030,10221,3707,20355,7361
10177,3680,1070,1030,10221,3707,20355,7361
10177,3680,1070,1030,10221,3707,20355,7361
10247,3718,1162,1789,10260,3727,20495,7436
10247,3718,1162,1789,10260,3727,20495,7436
10247,3718,1162,1789,10260,3727,20495,7436
10247,3718,1381,2414,10265,3740,20501,7464
10250,3732,1381,2414,10265,3740,20501,7464
10250,3732,1381,2414,10265,3740,20501,7464
10250,3732,1381,2610,10220,3675,20549,7452
10274,3726,1306,2610,10220,3675,20549,7452
10274,3726,1306,2610,10220,3675,20549,7452
10274,3726,1306,2610,10220,3675,20213,7153
10106,3576,843,1973,10217,3684,20213,7153
10106,3576,843,1973,10217,3684,20213,7153
10106,3576,843,1973,10217,3684,20213,7382
10226,3691,1087,2358,10315,3783,20452,7382
10226,3691,1087,2358,10315,3783,20452,7382
10226,3691,1087,2358,10315,3783,20452,7382
10226,3691,1014,291,10181,3634,20443,7382
10221,3691,1014,291,10181,3634,20443,7382
10221,3691,1014,291,10181,3634,20443,7382
10221,3691,1014,2564,10402,3841,20559,7458
10279,3729,1204,2564,10402,3841,20559,7458
10279,3729,1204,2564,10402,3841,20559,7458
10279,3729,1204,2564,10402,3745,20620,7511
10310,3755,1256,2231,10307,3745,20620,7511
10310,3755,1256,2231,10307,3745,20620,7511
10310,3755,1256,2231,10307,3745,20495,7448
10247,3724,1164,2461,10160,3632,20495,7448
10247,3724,1164,2461,10160,3632,20495,7448
10247,3724,1164,2461,10160,3632,20495,7448
10111,3614,946,2147,10226,3713,20223,7229
10111,3614,946,2147,10226,3713,20223,7229
10111,3614,946,2147,10226,3713,20223,7229
10111,3614,1076,1851,10101,3672,20052,7228
10026,3614,1076,1851,10101,3672,20052,7228
10026,3614,1076,1851,10101,3672,20052,7228
10026,3614,1076,2,10121,3727,19893,7131
9946,3565,912,2,10121,3727,19893,7131
9946,3565,912,2,10121,3727,19893,7131
9946,3565,912,2,10121,3727,19515,6902
9757,3451,891,1682,9882,3566,19515,6902
9757,3451,891,1682,9882,3566,19515,6902
9757,3451,891,1682,9882,3566,19515,7017
9750,3508,1121,1976,9856,3589,19500,7017
9750,3508,1121,1976,9856,3589,19500,7017
9750,3508,1121,1976,9856,3589,19500,7017
9750,3596,1458,4289,9582,3346,19668,7192
9834,3596,1458,4289,9582,3346,19668,7192
9834,3596,1458,4289,9582,3346,19668,7192
9834,3596,1458,5257,9728,3522,19616,7201
9808,3600,1656,5257,9728,3522,19616,7201
9808,3600,1656,5257,9728,3522,19616,7201
9808,3600,1656,5257,9728,3557,19482,7023
9741,3511,1050,2806,9805,3557,19482,7023
9741,3511,1050,2806,9805,3557,19482,7023
9741,3511,1050,2806,9805,3557,19609,7157
9804,3578,1247,2054,9830,3589,19609,7157
9804,3578,1247,2054,9830,3589,19609,7157
9804,3578,1247,2054,9830,3589,19609,7157
9872,3622,1295,2819,9756,3510,19745,7244
9872,3622,1295,2819,9756,3510,19745,7244
9872,3622,1295,2819,9756,3510,19745,7244
9872,3622,1154,1947,9832,3562,19599,7094
9799,3547,1154,1947,9832,3562,19599,7094
9799,3547,1154,1947,9832,3562,19599,7094
9799,3547,1154,3244,9848,3541,19905,7287
9952,3643,1260,3244,9848,3541,19905,7287
9952,3643,1260,3244,9848,3541,19905,7287
9952,3643,1260,3244,9848,3541,19835,7157
9917,3578,1087,2133,9920,3579,19835,7157
9917,3578,1087,2133,9920,3579,19835,7157
9917,3578,1087,2133,9920,3579,19835,7271
9977,3635,1345,3452,9848,3496,19955,7271
9977,3635,1345,3452,9848,3496,19955,7271
9977,3635,1345,3452,9848,3496,19955,7271
9977,3693,1417,4210,10001,3604,20182,7386
10091,3693,1417,4210,10001,3604,20182,7386
10091,3693,1417,4210,10001,3604,20182,7386
10091,3693,1417,1078,10034,3640,19828,7080
9914,3540,952,1078,10034,3640,19828,7080
9914,3540,952,1078,10034,3640,19828,7080
9914,3540,952,1078,10034,3651,20035,7209
10017,3604,999,943,10074,3651,20035,7209
10017,3604,999,943,10074,3651,20035,7209
10017,3604,999,943,10074,3651,20136,7281
10068,3640,1260,2006,10145,3702,20136,7281
10068,3640,1260,2006,10145,3702,20136,7281
10068,3640,1260,2006,10145,3702,20136,7281
10047,3628,1126,1600,10060,3625,20095,7256
10047,3628,1126,1600,10060,3625,20095,7256
10047,3628,1126,1600,10060,3625,20095,7256
10047,3628,1401,5716,10166,3706,20251,7373
10125,3686,1401,5716,10166,3706,20251,7373
10125,3686,1401,5716,10166,3706,20251,7373
10125,3686,1401,5716,9947,3525,20111,7270
10055,3635,1148,1715,9947,3525,20111,7270
10055,3635,1148,1715,9947,3525,20111,7270
10055,3635,1148,1715,9947,3525,20307,7381
10153,3690,1229,2608,10126,3650,20307,7381
10153,3690,1229,2608,10126,3650,20307,7381
10153,3690,1229,2608,10126,3650,20307,6783
9827,3391,611,1296,10155,3683,19654,6783
9827,3391,611,1296,10155,3683,19654,6783
9827,3391,611,1296,10155,3683,19654,6783
9827,3780,1462,1963,10063,3595,20507,7560
10253,3780,1462,1963,10063,3595,20507,7560
10253,3780,1462,1963,10063,3595,20507,7560
10253,3780,1462,2940,10216,3729,20302,7350
10151,3675,1335,2940,10216,3729,20302,7350
10151,3675,1335,2940,10216,3729,20302,7350
10151,3675,1335,2940,10216,3586,20501,7523
10250,3761,1404,5671,10081,3586,20501,7523
10250,3761,1404,5671,10081,3586,20501,7523
10250,3761,1404,5671,10081,3586,20352,7340
10176,3670,1142,1461,10113,3602,20352,7340
10176,3670,1142,1461,10113,3602,20352,7340
10176,3670,1142,1461,10113,3602,20352,7340
10167,3683,1120,1957,10207,3699,20335,7366
10167,3683,1120,1957,10207,3699,20335,7366
10167,3683,1120,1957,10207,3699,20335,7366
10167,3683,1280,5684,10430,3891,20407,7382
10203,3691,1280,5684,10430,3891,20407,7382
10203,3691,1280,5684,10430,3891,20407,7382
10203,3691,1280,547,10080,3578,20054,7087
10027,3543,750,547,10080,3578,20054,7087
10027,3543,750,547,10080,3578,20054,7087
10027,3543,750,547,10080,3578,20672,7602
10336,3801,1366,3296,10219,3688,20672,7602
10336,3801,1366,3296,10219,3688,20672,7602
10336,3801,1366,3296,10219,3688,20672,7438
10244,3719,1140,2576,10352,3807,20489,7438
10244,3719,1140,2576,10352,3807,20489,7438
10244,3719,1140,2576,10352,3807,20489,7438
10244,3677,1070,1689,10262,3724,20390,7354
10195,3677,1070,1689,10262,3724,20390,7354
10195,3677,1070,1689,10262,3724,20390,7354
10195,3677,1070,3240,10253,3705,20450,7389
10225,3694,1195,3240,10253,3705,20450,7389
10225,3694,1195,3240,10253,3705,20450,7389
10225,3694,1195,3240,10253,3814,20460,7413
10230,3706,1094,3229,10360,3814,20460,7413
10230,3706,1094,3229,10360,3814,20460,7413
10230,3706,1094,3229,10360,3814,20491,7395
10245,3697,1160,693,10335,3768,20491,7395
10245,3697,1160,693,10335,3768,20491,7395
10245,3697,1160,693,10335,3768,20491,7395
10289,3757,1323,4181,10288,3745,20579,7515
10289,3757,1323,4181,10288,3745,20579,7515
10289,3757,1323,4181,10288,3745,20579,7515
10289,3757,1176,779,10280,3786,20356,7401
10178,3700,1176,779,10280,3786,20356,7401
10178,3700,1176,779,10280,3786,20356,7401
10178,3700,1176,6369,9832,3436,20087,7291
10043,3645,1327,6369,9832,3436,20087,7291
10043,3645,1327,6369,9832,3436,20087,7291
10043,3645,1327,6369,9832,3436,19896,7214
9948,3607,1241,2544,9881,3549,19896,7214
9948,3607,1241,2544,9881,3549,19896,7214
9948,3607,1241,2544,9881,3549,19896,7048
9772,3524,1215,3736,9795,3533,19545,7048
9772,3524,1215,3736,9795,3533,19545,7048
9772,3524,1215,3736,9795,3533,19545,7048
9772,3406,892,2114,9800,3600,19157,6812
9578,3406,892,2114,9800,3600,19157,6812
9578,3406,892,2114,9800,3600,19157,6812
9578,3406,892,1604,9652,3469,19217,6879
9608,3439,1031,1604,9652,3469,19217,6879
9608,3439,1031,1604,9652,3469,19217,6879
9608,3439,1031,1604,9652,3353,19095,6856
9547,3428,1039,2335,9491,3353,19095,6856
9547,3428,1039,2335,9491,3353,19095,6856
9547,3428,1039,2335,9491,3353,19275,6963
9637,3481,1200,3037,9703,3543,19275,6963
9637,3481,1200,3037,9703,3543,19275,6963
9637,3481,1200,3037,9703,3543,19275,6963
9576,3430,1092,2279,9684,3511,19153,6861
9576,3430,1092,2279,9684,3511,19153,6861
9576,3430,1092,2279,9684,3511,19153,6861
9576,3430,1100,2842,9626,3461,19164,6880
9582,3440,1100,2842,9626,3461,19164,6880
9582,3440,1100,2842,9626,3461,19164,6880
9582,3440,1100,2459,9608,3436,19300,6970
9650,3485,1112,2459,9608,3436,19300,6970
9650,3485,1112,2459,9608,3436,19300,6970
9650,3485,1112,2459,9608,3436,19476,7099
9738,3549,1295,4531,9688,3505,19476,7099
9738,3549,1295,4531,9688,3505,19476,7099
9738,3549,1295,4531,9688,3505,19476,7071
9759,3535,1105,1945,9818,3580,19518,7071
9759,3535,1105,1945,9818,3580,19518,7071
9759,3535,1105,1945,9818,3580,19518,7071
9759,3505,992,135,9813,3557,19504,7010
9752,3505,992,135,9813,3557,19504,7010
9752,3505,992,135,9813,3557,19504,7010
9752,3505,965,33,9850,3558,19493,6962
9746,3481,965,33,9850,3558,19493,6962
9746,3481,965,33,9850,3558,19493,6962
9746,3481,965,33,9850,3534,19627,7085
9813,3542,1169,2294,9822,3534,19627,7085
9813,3542,1169,2294,9822,3534,19627,7085
9813,3542,1169,2294,9822,3534,19781,7163
9890,3581,1098,410,9909,3596,19781,7163
9890,3581,1098,410,9909,3596,19781,7163
9890,3581,1098,410,9909,3596,19781,7163
9871,3557,1001,1057,9903,3570,19742,7115
9871,3557,1001,1057,9903,3570,19742,7115
9871,3557,1001,1057,9903,3570,19742,7115
9871,3557,994,317,9993,3666,19675,7067
9837,3533,994,317,9993,3666,19675,7067
9837,3533,994,317,9993,3666,19675,7067
9837,3533,994,1436,9979,3631,19659,7012
9829,3506,844,1436,9979,3631,19659,7012
9829,3506,844,1436,9979,3631,19659,7012
9829,3506,844,1436,9979,3631,19543,6952
9771,3476,1003,1153,9954,3622,19543,6952
9771,3476,1003,1153,9954,3622,19543,6952
9771,3476,1003,1153,9954,3622,19543,7198
9940,3599,1066,596,9977,3620,19880,7198
9940,3599,1066,596,9977,3620,19880,7198
9940,3599,1066,596,9977,3620,19880,7198
9940,3533,1017,1369,9939,3584,19756,7067
9878,3533,1017,1369,9939,3584,19756,7067
9878,3533,1017,1369,9939,3584,19756,7067
9878,3533,782,458,9971,3616,19701,7023
9850,3511,782,458,9971,3616,19701,7023
9850,3511,782,458,9971,3616,19701,7023
9850,3511,782,458,9971,3614,19884,7168
9942,3584,1226,3518,9987,3614,19884,7168
9942,3584,1226,3518,9987,3614,19884,7168
9942,3584,1226,3518,9987,3614,19979,7236
9989,3618,1200,2317,9842,3482,19979,7236
